epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
1049,0.04090232774615288,0.02530740015208721,0.00044765661004930735,0.142283633351326,1049,,,,,5.244999920250848e-05,,,,,,,,,,
1099,0.053052157163619995,0.024161899462342262,0.0003898237191606313,0.16000168025493622,1099,,,,,5.495000004884787e-05,,,,,,,,,,
1099,,,,,1099,,,,,,,,,0.2846868932247162,0.0,2.0439460277557373,2.044879198074341,1.0,0.0018664184026420116,16.0
1149,0.06574387848377228,0.027965234592556953,0.00029780378099530935,0.17300517857074738,1149,,,,,5.745000089518726e-05,,,,,,,,,,
1199,0.0631190612912178,0.025233399122953415,0.0002267988456878811,0.1625707894563675,1199,0.5661329627037048,0.0,0.0,1.038863194278174,5.995000174152665e-05,1.0,5.2706651331391186e-05,16.0,,,,,,,
1199,,,,,1199,,,,,,,,,0.32587769627571106,0.0,1.9324977397918701,1.9330112934112549,1.0,0.0010271910578012466,16.0
1249,0.19731134176254272,0.040153440088033676,0.00017651489179115742,0.42985332012176514,1249,,,,,6.245000258786604e-05,,,,,,,,,,
1299,0.04590000957250595,0.01957281120121479,0.00012125287321396172,0.14594167470932007,1299,,,,,6.494999979622662e-05,,,,,,,,,,
1299,,,,,1299,,,,,,,,,0.36271220445632935,0.0,1.8084537982940674,1.8087207078933716,1.0,0.0005334714078344405,16.0
1349,0.15912866592407227,0.0315813310444355,8.026748400880024e-05,0.343075156211853,1349,,,,,6.74499970045872e-05,,,,,,,,,,
1399,0.09725667536258698,0.022521838545799255,4.659409751184285e-05,0.21814276278018951,1399,,,,,6.99500014889054e-05,,,,,,,,,,
1399,,,,,1399,,,,,,,,,0.39491382241249084,0.0,1.6863963603973389,1.686525583267212,1.0,0.0002581100561656058,16.0
1449,0.06722676008939743,0.017818065360188484,2.75490583589999e-05,0.16766804456710815,1449,,,,,7.244999869726598e-05,,,,,,,,,,
1499,0.08357617259025574,0.01714404672384262,1.4832974557066336e-05,0.1979166567325592,1499,,,,,7.495000318158418e-05,,,,,,,,,,
1499,,,,,1499,,,,,,,,,0.42349860072135925,0.0,1.5781832933425903,1.578247308731079,1.0,0.00012811011401936412,16.0
1549,0.035550475120544434,0.013977509923279285,1.0780976481328253e-05,0.1004604622721672,1549,,,,,7.745000038994476e-05,,,,,,,,,,
1599,0.06103675812482834,0.01634219102561474,7.320958502532449e-06,0.14599162340164185,1599,0.6340823769569397,0.0,0.0,0.8323626326061644,7.994999759830534e-05,1.0,1.8551945686340332e-06,16.0,,,,,,,
1599,,,,,1599,,,,,,,,,0.4476690888404846,0.0,1.4879471063613892,1.4879781007766724,1.0,6.198587652761489e-05,16.0
1649,0.10474749654531479,0.018468650057911873,4.3293948692735285e-06,0.2586005926132202,1649,,,,,8.245000208262354e-05,,,,,,,,,,
1699,0.04191386699676514,0.011567514389753342,4.9478228902444243e-05,0.12854047119617462,1699,,,,,8.494999929098412e-05,,,,,,,,,,
1699,,,,,1699,,,,,,,,,0.4678336977958679,0.0,1.4129711389541626,1.4129867553710938,1.0,3.125447256024927e-05,16.0
1749,0.08351399749517441,0.015721255913376808,1.9971961592091247e-05,0.20927661657333374,1749,,,,,8.74499964993447e-05,,,,,,,,,,
1799,0.037784475833177567,0.010691849514842033,0.014749227091670036,0.11325182020664215,1799,,,,,8.99500009836629e-05,,,,,,,,,,
1799,,,,,1799,,,,,,,,,0.48550671339035034,0.0,1.346736192703247,1.3467448949813843,1.0,1.7297577869612724e-05,16.0
1849,0.05898376926779747,0.013357841409742832,0.01869124174118042,0.15200652182102203,1849,,,,,9.244999819202349e-05,,,,,,,,,,
1899,0.07141949981451035,0.024661080911755562,4.196596273686737e-05,0.1734171211719513,1899,,,,,9.495000267634168e-05,,,,,,,,,,
1899,,,,,1899,,,,,,,,,0.5013278722763062,0.0,1.2839248180389404,1.2839306592941284,1.0,1.170282848761417e-05,16.0
1949,0.023718951269984245,0.009713847190141678,6.724273407598957e-05,0.0870886743068695,1949,0.6543209552764893,0.0,0.0,0.8037601828452355,9.744999988470227e-05,1.0,8.726492524147034e-06,16.0,,,,,,,
1999,0.05811050161719322,0.019754039123654366,0.014650078490376472,0.14204061031341553,1999,0.6506510972976685,0.0,0.001303780940361321,0.7976488423143722,9.994999709306285e-05,0.9986962080001831,0.0099264495074749,16.0,,,,,,,
1999,,,,,1999,,,,,,,,,0.5165606141090393,0.0,1.2225265502929688,1.2225311994552612,1.0,9.615486305847298e-06,16.0
2049,0.06110009923577309,0.017727013677358627,0.01378058921545744,0.1814691424369812,2049,,,,,9.999999747378752e-05,,,,,,,,,,
2099,0.08467598259449005,0.019866831600666046,0.029076464474201202,0.302717000246048,2099,,,,,9.999999747378752e-05,,,,,,,,,,
2099,,,,,2099,,,,,,,,,0.5306295156478882,0.0,1.1637909412384033,1.1637955904006958,1.0,9.482136192673352e-06,16.0
2149,0.16623258590698242,0.03265038877725601,0.07202371209859848,0.4302974045276642,2149,1.0,1.0,1.0,0.8436683115747956,9.999999747378752e-05,1.0,0.04928649589419365,6.0,,,,,,,
2199,0.044850993901491165,0.0090384716168046,0.01634284108877182,0.15101918578147888,2199,0.6278659105300903,0.0,0.0,0.8175264921972334,9.999999747378752e-05,1.0,0.005452859215438366,16.0,,,,,,,
2199,,,,,2199,,,,,,,,,0.5440297722816467,0.0,1.1095058917999268,1.1095110177993774,1.0,1.0592443686618935e-05,16.0
2249,0.08424540609121323,0.014534402638673782,0.019235095009207726,0.2544640600681305,2249,0.7253086566925049,1.0,0.0,0.8132839059429178,9.999999747378752e-05,0.875,0.004380229860544205,14.125,,,,,,,
2299,0.04953570291399956,0.008631592616438866,0.03035680577158928,0.15029475092887878,2299,0.7800224423408508,1.0,0.27272728085517883,0.7977059203039216,9.999999747378752e-05,0.8181818127632141,0.01604592055082321,14.181818008422852,,,,,,,
2299,,,,,2299,,,,,,,,,0.5568158626556396,0.0,1.0611964464187622,1.0612025260925293,1.0,1.2542679542093538e-05,16.0
2349,0.045294441282749176,0.011757027357816696,0.01610688492655754,0.13825644552707672,2349,0.6831275820732117,0.0,0.0,0.7769045172338087,9.999999747378752e-05,1.0,0.004856822080910206,16.0,,,,,,,
2399,0.032536305487155914,0.011581902392208576,0.0013202877016738057,0.10744691640138626,2399,0.6615493893623352,0.0,0.0,0.7756805032635807,9.999999747378752e-05,1.0,0.00020550719636958092,16.0,,,,,,,
2399,,,,,2399,,,,,,,,,0.5687628388404846,0.0,1.0186718702316284,1.0186793804168701,1.0,1.5092005014594179e-05,16.0
2449,0.061482254415750504,0.015393625944852829,0.028847338631749153,0.20949970185756683,2449,0.7311385869979858,1.0,0.13333334028720856,0.7937526008002307,9.999999747378752e-05,0.9555555582046509,0.01336880773305893,13.51111125946045,,,,,,,
2499,0.046125318855047226,0.009645268321037292,0.01762714609503746,0.15623213350772858,2499,0.7119342088699341,1.0,0.1111111119389534,0.7911556935215653,9.999999747378752e-05,0.8888888955116272,0.005148857366293669,13.11111068725586,,,,,,,
2499,,,,,2499,,,,,,,,,0.579610288143158,0.0,0.9812788367271423,0.9812876582145691,1.0,1.7577131075086072e-05,16.0
2549,0.03934847563505173,0.009641384705901146,0.0030439882539212704,0.13283950090408325,2549,0.6794106364250183,1.0,0.032258063554763794,0.7930440999127414,9.999999747378752e-05,1.0,0.00030192150734364986,15.54838752746582,,,,,,,
2599,0.0798201858997345,0.012316646985709667,0.017122428864240646,0.22492492198944092,2599,0.650689959526062,0.0,0.0,0.7821116476580761,9.999999747378752e-05,1.0,0.0055334297940135,16.0,,,,,,,
2599,,,,,2599,,,,,,,,,0.5896283388137817,0.0,0.9488608241081238,0.948870837688446,1.0,2.0010660591651686e-05,16.0
2649,0.045194972306489944,0.009512499906122684,0.01589076779782772,0.15081344544887543,2649,0.6927297115325928,1.0,0.1111111119389534,0.7783122987172414,9.999999747378752e-05,1.0,0.005023469217121601,15.11111068725586,,,,,,,
2699,0.034119609743356705,0.007994288578629494,0.007454159669578075,0.12976162135601044,2699,0.6725455522537231,0.0,0.0,0.7582015310500598,9.999999747378752e-05,1.0,0.0009360755793750286,16.0,,,,,,,
2699,,,,,2699,,,,,,,,,0.598797619342804,0.0,0.9215825200080872,0.9215936660766602,1.0,2.2470299882115796e-05,16.0
2749,0.067669577896595,0.011706074699759483,0.01619143784046173,0.2029813677072525,2749,0.6942070722579956,1.0,0.1538461595773697,0.7564568902515157,9.999999747378752e-05,1.0,0.005414774175733328,13.923076629638672,,,,,,,
2799,0.13138243556022644,0.010649642907083035,0.023567747324705124,0.3585771322250366,2799,0.6754240393638611,1.0,0.0034602077212184668,0.7605876267823081,9.999999747378752e-05,0.9965397715568542,0.0037946291267871857,15.979238510131836,,,,,,,
2799,,,,,2799,,,,,,,,,0.6071856021881104,0.0,0.8982862830162048,0.8982989192008972,1.0,2.5163528334815055e-05,16.0
2849,0.052380841225385666,0.00905249360948801,0.010790063068270683,0.16511119902133942,2849,0.6804201602935791,1.0,0.02631578966975212,0.7623893052381181,9.999999747378752e-05,0.9912280440330505,0.007317276205867529,15.508771896362305,,,,,,,
2899,0.057865262031555176,0.010090521536767483,0.015910301357507706,0.16320045292377472,2899,0.7014814615249634,1.0,0.05999999865889549,0.7568910880083768,9.999999747378752e-05,1.0,0.003446930553764105,15.15999984741211,,,,,,,
2899,,,,,2899,,,,,,,,,0.6147602200508118,0.0,0.8785218000411987,0.8785350918769836,1.0,2.6748437448986806e-05,16.0
2949,0.0997166708111763,0.010456730611622334,0.030590547248721123,0.2834385931491852,2949,0.6691358089447021,0.0,0.0,0.7636637871204416,9.999999747378752e-05,1.0,0.00883733294904232,16.0,,,,,,,
2999,0.03787218779325485,0.006567621137946844,0.012185175903141499,0.13283513486385345,2999,0.7123790383338928,0.0,0.0,0.7590527829254474,9.999999747378752e-05,1.0,0.0034726287703961134,16.0,,,,,,,
2999,,,,,2999,,,,,,,,,0.6217946410179138,0.0,0.8616666793823242,0.8616806268692017,1.0,2.791226506815292e-05,16.0
3049,0.07716105878353119,0.00814675260335207,0.019860005006194115,0.23177991807460785,3049,0.645061731338501,0.0,0.0,0.7526048167189547,9.999999747378752e-05,1.0,0.011945012025535107,16.0,,,,,,,
3099,0.08519876003265381,0.009104390628635883,0.03315276280045509,0.25739529728889465,3099,0.6840420365333557,1.0,0.07407407462596893,0.7508224855701497,9.999999747378752e-05,0.9629629850387573,0.019535496830940247,15.518518447875977,,,,,,,
3099,,,,,3099,,,,,,,,,0.628092885017395,0.0002604166802484542,0.8472468852996826,0.8483589291572571,0.9997395873069763,0.002224140102043748,16.0
3149,0.08620347082614899,0.008600866422057152,0.01373461727052927,0.2429206520318985,3149,0.7496141791343689,1.0,0.1875,0.7480682617692176,9.999999747378752e-05,1.0,0.015311336144804955,15.5,,,,,,,
3199,0.10320425033569336,0.009001163765788078,0.029404155910015106,0.3056834042072296,3199,0.6778752207756042,1.0,0.01315789483487606,0.7504669227507554,9.999999747378752e-05,0.9934210777282715,0.00991084985435009,15.901315689086914,,,,,,,
3199,,,,,3199,,,,,,,,,0.6338220238685608,0.0018229166744276881,0.8348608613014221,0.8417147397994995,0.9981771111488342,0.013707653619349003,16.0
3249,0.10553823411464691,0.009296088479459286,0.02694709412753582,0.34228891134262085,3249,0.7089163661003113,1.0,0.0555555559694767,0.7454027095025388,9.999999747378752e-05,0.9777777791023254,0.025948679074645042,15.222222328186035,,,,,,,
3299,0.10408663004636765,0.008512781001627445,0.03095068782567978,0.2856377363204956,3299,0.6934544444084167,0.0,0.01886792480945587,0.7362438159380794,9.999999747378752e-05,0.9811320900917053,0.014655051752924919,16.0,,,,,,,
3299,,,,,3299,,,,,,,,,0.6385963559150696,0.0036458333488553762,0.8241330981254578,0.8387738466262817,0.9963541626930237,0.029281366616487503,16.0
3349,0.2113872766494751,0.008837484754621983,0.07908784598112106,0.5898780822753906,3349,0.7183235287666321,1.0,0.07894736528396606,0.735649578782221,9.999999747378752e-05,0.9736841917037964,0.04343634471297264,15.263157844543457,,,,,,,
3399,0.05171488970518112,0.006563246715813875,0.019421620294451714,0.16131483018398285,3399,0.7041695713996887,1.0,0.09433962404727936,0.7218697742878788,9.999999747378752e-05,1.0,0.011669663712382317,15.584905624389648,,,,,,,
3399,,,,,3399,,,,,,,,,0.6428915858268738,0.007031249813735485,0.8145883679389954,0.840927004814148,0.992968738079071,0.05267719551920891,16.0
3449,0.07963389903306961,0.00938749685883522,0.02286614291369915,0.21226005256175995,3449,0.6826434135437012,0.0,0.0,0.7415788790169298,9.999999747378752e-05,1.0,0.005639686249196529,16.0,,,,,,,
3499,0.2066745162010193,0.008225112222135067,0.079925037920475,0.5822194814682007,3499,0.69948810338974,1.0,0.024390242993831635,0.7492883996142222,9.999999747378752e-05,0.8536585569381714,0.024421675130724907,15.0,,,,,,,
3499,,,,,3499,,,,,,,,,0.6466017365455627,0.00989583320915699,0.8059704899787903,0.8418779969215393,0.9901041388511658,0.07181508094072342,16.0
3549,0.04586121439933777,0.005916624795645475,0.01806892454624176,0.16142161190509796,3549,0.6996996998786926,1.0,0.0810810774564743,0.7466688421255159,9.999999747378752e-05,0.9729729890823364,0.01698397845029831,14.972972869873047,,,,,,,
3599,0.07587716728448868,0.008806214667856693,0.048855748027563095,0.2395317703485489,3599,0.7279541492462158,1.0,0.130952388048172,0.7301664834040592,9.999999747378752e-05,0.988095223903656,0.021572625264525414,15.583333015441895,,,,,,,
3599,,,,,3599,,,,,,,,,0.6500321626663208,0.01380208320915699,0.7982813715934753,0.8438676595687866,0.9861978888511658,0.09117280691862106,16.0
3649,0.05745413154363632,0.007838351652026176,0.02234463579952717,0.17511600255966187,3649,0.721367597579956,1.0,0.0923076942563057,0.7340246340879641,9.999999747378752e-05,0.9846153855323792,0.016884226351976395,15.199999809265137,,,,,,,
3699,0.0632922351360321,0.00800255686044693,0.02665039524435997,0.1915661245584488,3699,0.7063730359077454,1.0,0.13513512909412384,0.7290115916090582,9.999999747378752e-05,1.0,0.008544769138097763,14.486486434936523,,,,,,,
3699,,,,,3699,,,,,,,,,0.6532310843467712,0.01692708395421505,0.7911298274993896,0.8433363437652588,0.9830729365348816,0.10441306233406067,16.0
3749,0.17809748649597168,0.007731752470135689,0.10914724320173264,0.519953727722168,3749,0.783178985118866,1.0,0.2916666567325592,0.7228712706271287,9.999999747378752e-05,1.0,0.04068773239850998,13.770833015441895,,,,,,,
3799,0.0630570501089096,0.006491475272923708,0.020958885550498962,0.2018323838710785,3799,0.7241379022598267,1.0,0.13793103396892548,0.7283808515294439,9.999999747378752e-05,0.982758641242981,0.012914578430354595,14.810344696044922,,,,,,,
3799,,,,,3799,,,,,,,,,0.6561246514320374,0.01901041716337204,0.7847769260406494,0.8377498388290405,0.9809895753860474,0.10594584792852402,16.0
3849,0.07677255570888519,0.006923743989318609,0.021648695692420006,0.2315719872713089,3849,0.764309823513031,1.0,0.1818181872367859,0.7389660771237152,9.999999747378752e-05,0.9545454382896423,0.017559826374053955,14.431818008422852,,,,,,,
3899,0.06321502476930618,0.006916351616382599,0.022446902468800545,0.2087615579366684,3899,0.6812071204185486,1.0,0.02222222276031971,0.740384211318538,9.999999747378752e-05,1.0,0.007264189422130585,15.822221755981445,,,,,,,
3899,,,,,3899,,,,,,,,,0.6587352156639099,0.02213541604578495,0.7788547277450562,0.8320366144180298,0.9778645634651184,0.10636362433433533,16.0
3949,0.11259926855564117,0.007482603657990694,0.03139346465468407,0.34388846158981323,3949,0.6867642402648926,1.0,0.04651162773370743,0.7434898152278349,9.999999747378752e-05,1.0,0.0194635521620512,15.55813980102539,,,,,,,
3999,0.03694373741745949,0.005654504522681236,0.006818864028900862,0.13337931036949158,3999,0.6992305517196655,1.0,0.05797101557254791,0.7327492189269846,9.999999747378752e-05,1.0,0.002163592493161559,15.739130020141602,,,,,,,
3999,,,,,3999,,,,,,,,,0.6612011194229126,0.02317708358168602,0.773303747177124,0.8178942203521729,0.9768229126930237,0.08918103575706482,16.0
4049,0.08567621558904648,0.0054207113571465015,0.022812841460108757,0.26835063099861145,4049,0.7012345790863037,1.0,0.10000000149011612,0.7370041051937785,9.999999747378752e-05,1.0,0.011630745604634285,14.779999732971191,,,,,,,
4099,0.07591105997562408,0.0071198297664523125,0.014068051241338253,0.2525123953819275,4099,0.6916386485099792,1.0,0.022727273404598236,0.7382865071549474,9.999999747378752e-05,1.0,0.006775687448680401,15.659090995788574,,,,,,,
